DKFFE,DKYE,DKLL,DKNX,DKQS,DKWC
150000,131526.025,2.708,21,42,4.0993652799515985
350000,206956.58,2.708,28,175,18.074168495135382
300000,208389.435,2.979,30,155,13.978260966599919
122500,61703.035,2.708,30,221,18.42279545859492
300000,262971.805,2.708,19,37,0.04467791400384158
190000,127140.815,2.979,13,60,12.463280218769796
150000,76858.775,2.708,28,201,1.5771743606455857
197500,193444.88,2.708,18,6,16.575075791508425
300000,246900.34,2.979,16,43,43.824278737127315
180000,16685.035,2.708,13,144,14.503843276776024
150000,117968.495,2.979,28,105,1.30638837753213
108000,102954.905,2.708,25,21,0.020547281310427934
260000,259572.63,2.708,30,1,0.0002370784932281822
150000,123187.11,2.708,18,49,26.654928788353573
95000,91423.985,2.708,26,18,0.04205464562983252
50000,42499.94,2.708,26,67,4.870683703564282
200000,158279.095,2.708,23,77,12.496449432888767
130000,103618.145,2.708,19,59,6.044752382833394
300000,236626.775,2.708,15,46,0.07824786615674384
165000,146717.315,2.708,30,62,0.030980719107901677
300000,246568.39,2.979,26,81,1.283907640608959
350000,285601.915,2.708,17,47,37.405294272932224
255000,171452.62,2.708,25,127,6.000073917210102
150000,144166.655,2.708,30,23,9.714348365872866
194000,189688.88,2.979,30,14,9.818348832835909
150000,119358.19,2.708,27,93,43.589971326699015
250000,192796.695,2.708,29,113,29.70700244564796
120000,96666.69,2.979,20,62,8.8125885547488
138000,137545.715,2.708,30,2,0.0012153260468039662
230000,225165.165,2.979,7,2,0.0017251998651772738
285000,259952.96,2.708,30,50,0.1184414884482976
249500,209110.925,2.979,23,63,14.382742425659671
300000,250000.0,2.979,22,61,27.660598337010015
205000,115762.82,2.979,30,204,30.363733906080597
142500,129708.34,2.708,30,51,0.05000978893076535
262500,255003.78,2.708,30,17,0.025316000886959955
150000,140933.69,2.708,23,24,0.01800406217807904
200000,129333.52,2.708,15,74,5.72319432272343
150000,148529.41,2.979,26,5,1.2411196980974637
94500,85120.775,2.708,30,56,0.008774165937211365
225000,213933.915,2.708,28,26,0.05959645303664729
230000,203800.38,2.708,18,32,2.4500674288428854
131500,128643.95,2.708,30,13,0.024511474766768515
215000,189020.785,2.979,24,51,6.79017684207065
300000,237941.375,2.979,15,46,58.50760786855244
300000,138233.445,2.979,22,167,15.069989002135117
102500,84774.195,2.708,23,65,29.458125056975405
95000,82095.635,2.708,25,58,7.1168879918404855
175000,135041.535,2.708,30,118,27.711857159854844
250000,143994.395,2.521,4,21,337.62096600679797
126500,123537.16,2.708,30,14,0.011437070192187093
200000,143062.64,2.708,12,47,6.595812089450192
45000,36167.115,2.708,20,61,0.12273476209520595
200000,97956.905,2.708,26,191,16.124805657629622
220000,102510.66,2.708,23,172,44.64775369258132
145000,144283.04,2.708,30,3,0.0007554496405646205
130000,125666.65,2.979,23,14,9.981642096448923
300000,83835.015,2.708,20,187,69.80060357949696
250000,184841.895,2.708,20,79,8.67934536584653
213000,153536.805,2.708,18,74,10.554340892384062
348500,317216.585,2.708,30,51,0.07407657150179148
90000,71019.835,2.708,11,32,16.649727760523092
114000,107495.06,2.708,28,30,0.032698164286557585
350000,179991.07,2.708,11,70,20.148151591216447
225000,177146.44,2.708,16,50,0.07582343649119139
185000,49495.125,2.979,30,295,11.896580216678558
250000,180798.08,2.708,23,99,23.411591807584045
185000,139756.605,2.708,27,109,1.1159155057393946
300000,199135.95,2.708,30,163,13.633958280435763
215000,192512.405,2.708,24,43,0.0019256648083683103
140000,137906.315,2.708,30,9,0.00610073225107044
250000,211987.29,2.708,14,31,0.06009439946501516
150000,86750.27,2.708,30,195,20.68231794438907
255000,248519.185,2.979,30,16,0.032733338593970984
250000,240024.19,2.708,24,17,0.006926327681867406
175000,138032.265,2.708,15,46,0.02522792192758061
125000,65584.5,2.708,21,141,14.807039583465667
120000,116873.67,2.708,28,14,0.02632044698111713
72000,68292.87,2.708,20,17,0.01590842433506623
125000,68595.735,2.708,10,59,0.1331138184759766
75000,66565.88,2.708,22,41,5.172374237634358
250000,95736.69,2.708,28,240,27.511442653121776
94000,83948.21,2.708,15,24,0.04033915762556717
125000,73317.115,2.708,27,169,19.33221399152535
300000,158100.825,2.979,26,183,5.978217248659348
83500,61233.44,2.708,10,36,4.482091440942895
110000,77519.435,2.708,14,58,0.07586583343800157
300000,248064.515,2.708,23,65,31.13878065458266
50000,43199.135,2.708,24,55,0.1259648116028984
230000,208856.115,2.979,16,23,0.03618848041514866
108500,91772.855,2.708,28,76,11.457084984576795
300000,183120.265,2.979,10,52,110.01813544184552
226000,211427.045,2.708,27,32,0.06873586471192539
90000,47250.0,2.708,28,197,7.795587172302476
92500,61666.6,2.708,29,155,15.41194213048584
300000,65528.104999999996,2.979,29,297,41.03273923027882
100000,31454.865,2.292,5,42,0.04525527826262987
300000,41476.39,2.708,13,138,62.65113795362413
234500,231010.425,2.708,20,5,4.14761707719299
100000,51666.57,2.708,21,143,0.048479641394806094
100000,80371.71,2.708,20,61,0.0705894175771391
75500,0.0,2.708,8,96,5.493347998708487e-10
300000,237500.0,2.979,26,93,1.7351376811857335
79000,66331.555,2.708,27,75,3.3675755997683154
87500,66887.095,2.708,16,55,0.00036926710163243115
200000,35452.65,2.708,9,91,28.35475323587889
136500,135097.715,2.708,26,5,0.00019082095241174102
150000,52385.025,2.708,23,201,24.953417810917017
99000,92421.555,2.708,18,19,0.007912327841040678
345000,298794.675,2.708,19,40,20.18199015565915
300000,284090.89,2.979,23,22,31.660272723122034
125000,108267.21,2.708,19,40,15.582097882492235
300000,179020.02,2.708,20,116,2.6212017873476725
250000,203472.185,2.708,28,90,12.79746464084019
285000,201216.465,2.979,18,79,16.012205486535095
165000,146972.025,2.708,26,50,0.11145298695191741
294000,256433.41,2.708,13,24,2.893007997656241
99000,81439.565,2.708,15,39,0.07520825054962188
300000,179665.125,2.979,24,146,47.351608821423724
340000,196441.28,2.708,13,74,31.4600600838603
200000,87090.715,2.979,24,191,23.899240497717983
255000,236850.36,2.708,30,41,0.0550521670083981
219000,114483.32,2.979,25,176,44.06840079491667
125000,98196.87,2.979,11,33,6.33952235984907
125000,64381.48,2.708,19,128,21.721635722962674
200000,112069.02,2.708,25,162,29.903222669949173
230000,187665.19,2.708,17,47,8.512193379341625
350000,256915.93,2.708,15,57,63.17310032140813
290000,280217.0,2.708,30,20,0.04210730962222442
99000,90113.155,2.708,30,51,0.04226995861972682
233500,233116.19,2.708,30,1,0.0009217006445396692
100000,86692.335,2.708,22,48,6.313070240954403
280000,256964.505,2.708,30,47,0.13868500164244324
150000,69025.98,2.708,19,140,2.4118662076216424
200000,95450.93,2.708,28,212,7.237709722860018
121000,105624.985,2.708,29,67,3.9100671141350176
150000,142712.48,2.708,17,13,2.945006663154345
50000,37222.12,2.708,8,27,1.2823078250003164
100000,88524.415,2.708,29,61,0.12356928279041313
150000,30131.135,2.708,11,109,0.8799142709831358
210000,193504.185,2.708,30,45,0.07211326772812754
250000,152243.15,2.708,14,75,13.640767174743814
233500,185832.875,2.708,27,93,35.895822031918215
105000,28567.315,2.979,27,262,22.4350624121289
300000,299220.41,2.708,22,1,0.001896565081551671
235000,90522.32,2.708,29,249,1.836882185016293
59500,59079.715,2.708,10,1,0.002610990486573428
140000,104896.325,2.708,15,54,0.06729906120745
100000,97299.83,2.708,26,13,0.02173128530557733
130000,127472.23,2.708,27,10,14.299019169484382
300000,264959.895,2.708,28,59,0.06920923182042316
135000,108909.81,2.708,14,39,19.2426132352266
170000,156400.04,2.979,14,17,1.4944356795749627
290000,14386.735,2.292,5,57,1078.6230138946848
285000,209159.845,2.979,23,98,54.28170999197755
270000,260281.125,2.979,25,17,0.023114449897548184
88000,87452.585,2.979,25,3,0.0016270714986603707
150000,102464.14,2.979,28,146,18.603140665087267
125000,57086.05,2.708,7,48,22.061289620076423
145000,34108.53,2.708,16,155,19.53691805649578
150000,89294.275,2.979,24,147,5.600584731349954
225000,196500.0,2.708,14,26,2.4170905407809187
125000,119318.18,2.708,20,15,18.43041352990258
260000,75608.085,2.979,20,186,3.0851089030038565
240000,59819.315,2.708,12,113,16.674367661871656
83000,19246.955,2.708,21,207,0.19032262982364045
225000,187672.56,2.708,22,59,23.8202300441626
250000,237901.615,2.708,20,16,0.0230630639125593
150000,121052.62,2.708,28,93,14.010812954540597
122500,66354.075,2.708,30,208,0.3742288570647361
350000,233096.86,2.708,27,142,12.898708761145826
72000,67151.955,2.708,29,37,0.012974539407878183
150000,40808.84,2.708,10,91,19.35906137170241
300000,268291.46,2.979,24,45,5.80623266933253
125000,67528.92,2.708,7,41,0.04346775090380106
125000,107824.5,2.708,19,41,15.23710242123343
150000,114583.305,2.708,23,86,14.302167679954437
62500,57124.49,2.708,30,49,0.055682383179373574
350000,227489.765,2.708,12,57,0.12172777953674085
125000,93925.93,2.708,24,95,17.0866590388614
150000,147722.98,2.979,13,3,0.006790950923459604
150000,60434.375,2.708,20,161,1.115917731745867
292000,19921.585,2.979,18,205,91.85911942496386
200000,184166.635,2.708,28,41,0.8678036399069242
84000,75574.495,2.979,22,38,0.08888614496390801
150000,32661.955,2.708,11,107,2.726587055793061
150000,105833.245,2.708,29,140,6.180523772840388
200000,87433.32,2.708,21,162,7.50856658887642
191000,174222.52,2.979,13,17,0.02294657559832558
150000,109903.95,2.708,23,96,16.835900503225275
350000,301564.175,2.708,25,59,33.26797647809144
350000,245369.08,2.708,19,84,61.08398832648527
80000,51222.34,2.708,16,81,1.7160548455576645
125000,71574.325,2.708,21,129,7.822615052500623
160000,74622.46,2.979,18,132,4.466665709915105
232500,217225.79,2.708,30,38,0.007427439239108935
80000,12628.99,2.979,24,256,5.636393810817026
169500,79334.21,2.708,27,206,12.036821710848017
150000,131592.34,2.708,10,17,0.03985554521204904
300000,248829.655,2.708,21,57,12.654044664202956
150000,66263.15,2.708,24,187,0.047778287800611
265000,239638.33,2.708,20,31,0.0408265698060859
200000,138004.445,2.708,17,76,7.669301147456281
250000,149249.545,2.708,25,151,47.40241027873708
125000,124411.44,2.708,14,1,0.000979461008682847
300000,251190.525,2.708,27,76,21.176629586756462
330000,43945.975,2.708,30,328,19.64681351876061
300000,224191.045,2.708,12,42,22.035962872672826
145000,139780.605,2.979,25,17,0.011579982325201854
100000,30153.845,2.708,18,163,29.48886129206221
180000,100262.0,2.708,10,58,3.4403709339967463
99000,97851.595,2.708,30,7,0.0030920061544748023
210000,203583.315,2.708,15,7,16.89330607149168
112500,101875.0,2.708,27,46,5.762281543793506
100000,77916.755,2.708,23,81,9.250686857194523
120000,816.9300000000001,2.708,16,191,16.7496945416392
105000,90372.91,2.708,27,66,9.163773800610215
145000,144597.22,2.708,21,1,0.8242222285480238
90000,64591.97,2.708,10,38,0.05191456087777624
150000,73630.62,2.708,16,110,28.923748464643722
225000,203364.495,2.708,25,42,0.07478741509839892
125000,105590.375,2.708,19,46,10.973230946881813
290500,278166.255,2.708,30,25,0.008123101550154388
150000,131491.195,2.708,26,56,0.03180916630662978
125000,2976.91,2.708,8,94,28.028139612098585
225000,196875.0,2.708,20,40,5.825254705443513
300000,262452.635,2.708,18,35,12.433437271625735
194500,193859.725,2.708,30,2,0.0017834716709330678
64000,56389.705,2.708,27,57,1.4410739707382163
165000,121134.2,2.979,15,58,7.013403175078565
200000,171020.555,2.708,22,52,0.000291786011075601
290000,231999.92,2.708,22,70,1.82274438184686
300000,279310.66,2.708,28,36,22.534863572043832
120000,108065.565,2.708,24,41,0.0690774262038758
300000,236049.36,2.979,29,110,9.734012225206243
315000,205683.95,2.708,21,108,61.89597421203507
115000,108209.865,2.708,28,31,0.0643622321949806
300000,259435.585,2.979,17,36,64.65379256478627
250000,217361.085,2.708,26,59,2.8375692713889293
150000,3504.91,2.708,19,224,1.9367991334770522
150000,124305.535,2.979,29,91,11.454803406930296
150000,96969.985,2.708,10,47,0.023777412861818448
149500,139266.38,2.708,19,21,12.295053928130073
220000,154916.785,2.708,18,78,28.772748791699996
150000,124856.105,2.708,28,82,0.1591335331177106
300000,257692.35,2.979,15,32,3.2693923335173167
185000,177233.865,2.979,10,6,0.002694299415452406
200000,118271.94,2.708,9,48,0.07675546350947116
125000,118777.585,2.979,20,17,0.03167282220965717
247000,241679.835,2.708,27,11,0.016976880229776725
125000,77586.625,2.708,20,110,17.20165460483986
300000,248325.795,2.708,16,41,0.05599186060135253
325000,253229.255,2.708,23,81,30.263482285896316
235000,201055.44,2.708,23,55,24.89212474686792
209500,208876.49,2.979,19,1,19.658596993831452
57500,54957.56,2.708,30,26,0.04053152228880208
144000,0.0,2.979,12,144,4.23286110162735e-09
155000,136290.19,2.708,25,52,0.003746128611965105
90000,80722.73,2.708,30,58,0.05608533103077207
150000,136888.085,2.708,28,45,5.566211962024681
150000,146865.61,2.979,10,3,0.004355445737019181
110000,75885.595,2.708,9,37,13.512073840742232
175000,27443.295,2.708,30,322,23.163324447294144
185000,162668.92,2.708,25,52,0.020922798663377762
64000,20266.53,2.979,19,171,1.2477905246159935
215000,206999.99,2.708,30,22,0.02680782668176107
120000,71000.0,2.708,14,78,1.3828236001863843
85000,73757.12,2.708,21,45,17.455728745728265
200000,171901.155,2.708,30,77,5.360819293855457
280000,229090.96,2.708,27,84,31.411939772835467
235000,225208.325,2.979,27,22,9.154048025171505
300000,105220.245,2.708,29,259,19.45336502790451
300000,246428.55,2.979,30,99,7.849677808670094
190000,104265.825,2.708,10,59,0.10546699591213837
250000,134670.68,2.708,16,101,14.768950541096274
300000,292371.595,2.979,15,6,0.003213869233150035
150000,55354.8,2.708,28,244,4.389418784798181
300000,217215.42,2.708,13,50,23.572078110621078
214000,0.0,2.708,8,96,1.5570549294352534e-09
87000,76761.56,2.708,18,33,3.462384604936233
200000,168518.465,2.708,26,70,27.081315864779754
150000,137124.355,2.708,16,21,0.017312122246949002
300000,178100.48,2.708,19,110,4.254840358538786
105000,45635.94,2.708,20,154,0.4167903441048111
190000,169879.32,2.708,25,46,0.0621329455752857
203000,163862.175,2.708,20,60,0.1326320972002577
250000,201367.675,2.708,16,46,15.137527547922218
150000,136572.095,2.708,21,31,0.043357990827644244
126500,124608.215,2.708,30,9,0.0034339811973040923
125000,82186.31,2.708,27,145,0.7051796765299514
280000,277219.75,2.708,30,6,0.0187566737877205
119500,115932.175,2.708,28,16,0.03201612467819359
145000,132454.2,2.708,25,38,0.04713571089087054
202000,201630.665,2.708,28,1,0.0006581799534615129
148500,134667.715,2.979,13,18,0.013941860408522189
350000,222706.05,2.708,9,43,49.375599846069235
205000,186341.03,2.979,15,21,0.031571928499033675
225000,125644.055,2.708,24,155,15.182297453284264
75000,61874.895,2.708,10,24,6.700337628528359
100000,80833.41,2.708,27,88,0.1560284614970442
300000,205444.0,2.979,30,159,37.537716083345
275000,266291.91,2.979,25,15,0.023298016749322414
98000,80577.92,2.708,14,36,1.4408619296445977
270000,247493.52,2.979,20,28,0.06437637959606946
155000,154138.89,2.708,21,2,0.5925600343034603
250000,234120.065,2.708,29,35,0.028024331637425348
300000,233333.28,2.979,20,70,17.466439663636265
125000,101354.245,2.292,5,12,0.01764233126596082
149000,125502.96,2.708,21,53,9.26059690117836
95000,92774.945,2.708,30,14,0.011296613985905424
250000,118387.525,2.708,29,222,1.6611103855393594
210000,206666.66,2.708,19,5,19.613281528028892
125000,119020.75,2.708,27,24,0.053770464422996156
213500,164324.87,2.708,14,46,0.09249435371020809
43000,36557.8,2.708,13,28,2.6531115576435695
125000,120306.925,2.979,28,21,0.03027490625390783
150000,60286.5,2.708,29,244,20.26532803322334
125000,84440.83,2.979,16,75,1.6289324746758211
150000,104947.73,2.979,19,86,10.749887195619522
140000,120639.56,2.708,20,44,0.037038875292637385
300000,285639.625,2.708,22,18,0.03646505676442757
140000,138444.44,2.708,21,4,3.138876921031624
125000,100770.38,2.708,23,72,9.825215409247903
117000,87663.425,2.708,15,54,0.12392135831760243
115000,111350.75,2.708,11,5,0.007771117583615705
230000,196435.825,2.708,25,62,0.1363880322605837
300000,272861.845,2.979,27,46,10.291951520077419
185000,148687.665,2.708,20,61,0.13209042249945924
150000,118615.93,2.708,14,42,12.68410016715643
300000,177555.35,2.708,22,131,51.14946094388142
185000,114365.015,2.708,29,173,19.6084952604142
215000,213879.415,2.708,29,3,0.0003419979475438595
200000,109297.865,2.708,28,190,0.9395784056832781
150000,141379.3,2.708,11,9,6.258485285652569
80000,51075.73,2.708,10,48,0.10185790906689363
165000,164456.835,2.708,30,2,0.0003947188670281321
125000,96653.885,2.708,21,74,3.7045257057470735
82500,80002.05,2.708,30,18,0.0012594551662914455
82500,78527.615,2.708,15,11,0.023630750481970608
150000,68250.945,2.708,26,201,3.1871133646345697
180000,69556.91,2.979,17,139,5.772812931521912
150000,121227.785,2.708,15,42,0.087604429514613
295000,278538.095,2.979,20,19,0.04608206811826676
150000,124298.635,2.979,29,91,18.354803406939027
108500,0.0,2.979,12,144,3.189343260601163e-09
75000,39912.835,2.708,10,61,0.15398068108333973
150000,131990.745,2.708,21,41,3.960027662542416
220000,218446.015,2.708,10,1,0.0003039007424376905
200000,54928.165,2.708,20,188,25.482018681890622
300000,210808.86,2.979,26,126,14.44190331135178
242500,203430.62,2.979,27,78,16.915418294956908
150000,74193.98,2.708,13,87,7.413412729321863
300000,246837.595,2.708,26,78,2.506021285749739
125000,92778.67,2.708,23,93,2.2781596264539985
75000,46068.745,2.708,10,51,0.12537405145849334
238000,162480.08,2.708,14,62,21.177260261552874
250000,96384.63,2.708,17,138,5.1992226591391955
150000,138326.42,2.708,21,27,42.18575142376358
113000,109773.02,2.708,30,17,0.024873492948245257
350000,319475.88,2.708,17,23,14.466677237127442
100000,57374.34,2.708,8,44,0.6936666403562413
140000,58171.375,2.708,21,167,13.427184839230904
200000,183851.72,2.979,25,37,0.008670268696732819
125000,24371.125,2.708,23,236,1.9364456742987386
150000,99550.2,2.708,30,163,10.95802085979085
